date,text,rating
2017,"been meaning to try this place out and we were able to get seats last weekend!  We had to wait for I'd say about an hour to an hour and a half total but we just killed time walking around the stores so it wasn't that much of a hassle.  The venue is a nice cozy izakaya styled restaurant. Not too big but I'd say big enough to enjoy it with a rather big party.  The food was absolutely amazing.
-I didnt have a problem with a single dish except maybe the brocolini tossed with uni and crab wasn't as good as I expected but other than that everything was exceptional.  
-We started with the yuba(soft tofu skin) with uni and ikura. The ikura was very well flavored in a soy marinate that gave a great accent to the entire dish.
-corn tempura - never had this else where and I am pretty surprised that other places don't! It was absolutely wonderful
-striped bass(suzuki) carpaccio - my favorite dish here. Very flavorful yet well balanced.
-wagyu beef tataki - good but nothing too special Id say. Simple japanese flavors with ponzu and momiji oroshi with grated garlic and some ginger. Ive had better I must say
-pork kakuni - probably one of the best I've had in the bay area. Great balance of saltiness with sweetness. Super tender pork belly. And a great egg to go along with it
-we finished off with the foie gras yaki onigiri which was good in a sense but a little heavy on the sauce I'd say for the foiegras. The demigras that came with it overpowered the entire dish which I cant say I loved. I would prefer something more balanced with some fruit essence.
-the service was lacking slight bit but they were very busy so all in all I think they did a good job.
Great place to go out for casual dinner or a dinner date! will definitely come back again",5.0
2014,"A great and good izakaya in Berkeley.  From the dishes that we had, the duck dish was good. the Grilled beef tongue is also a must to order.

If they offer true fresh sashimi plate, I would definitely suggest that. It is pricey, around $40 a plate for 4 different types of fish,  that are 3 servings each. Pricey yes, but the quality was absolute. All the different types of fishes were fresh and A+ quality.   The colors of the maguro and the sake were so pronounced that I have never seen it in a long time.

During the meal, I tried 3 different types of sojhu. My favorite being the the sesame seed sojhu.  It was delicate yet smokey.  

Overall our dinner was good. A value for the type of meal you can eat in Berkeley to the other Izakaya's available in the area.",4.0
2015,"Hell yes to the yea yea yeaaaaaaa! My new fave izakaya joint with quality delicious food, great selection of beer and sake! Real deal Japanese grub spot. It's a small joint so, make a reservation or expect a little wait ;) we ordered 11 dishes between the lady and myself. DO IT. Hai!!!!!!",5.0
2014,"Stopped by the other night with the bf without a reservation but managed to be seated within 15 minutes (yes!) Though the restaurant is a bit on the smaller side, do not be fooled. This place is delish. We ordered a few dishes and were pleasantly surprised.

Corn tempura: Delicious! Would highly recommend giving this a try. I'm not a fan of tempura in general but this dish was mighty tasty. The green tea salt gave it a nice touch.

Roasted duck: This is a MUST. Definitely the most tender duck that I have ever tasted. You can't stop by Kiraku without getting this dish! It was seasoned to perfection. Only downside was that it's definitely on the pricier side.

Beef tongue w/ truffle oil & salt: This dish was only okay. It tasted similar to the beef tongue that I've had at other Japanese restaurants. A bit rubbery texture-wise. Nothing special.

Salmon carpaccio: I really, really enjoyed the carpaccio here. I'm a carpaccio fiend so this was definitely one of my favs. The salmon was cut beautifully and had great flavor.

Chicken Udon: This was probably the most plain thing I had. The soup was pretty bland and I was not impressed.

An issue I had here was how it took quite a while for each dish to come out. Also...the tables were a bit too close to each other. The whole time I felt like my elbow was going to bump into the girl in the table next to me. But I understand since the restaurant is small. Other than that, I will probably stop by again.",4.0
2013,"I am sad that this restaurant is not recognized among Berkeley students.
This is probably close to fine dining as you can get in Berkeley without breaking your budget.

Here goes:

Salmon Carpaccio: Sophisticated, Meticulous. My favorite dish here. It was so good that I was thinking salmon carpaccio walking back home, sleeping, and the next morning. No words can explain it. Just try it =).
Deep Chicken Cartilage: Who thought that eating joints would ever taste good? Man. Remember those pieces of chicken you spit out as a kid because they were too hard for your teeth. Imagine those softened, surrounded with meat, and fried. YUM!
Black Pork Belly: Finely cooked meat in all its glory and perfection. NOMS.
Corn Tempura: Not as exquisite as the others mentioned already, but I can see why its a favorite among college student. It's very simple--fried corn with green tea salt on top. Sometimes though, when you're eating in a fine restaurant, these simple entrees are a good break where you can just indulge and not just slowly taste the food.",5.0
2013,"4.5/5. My go to place for late night take out last year, before they cut back on the hours: They're still open until 10:30 p.m. Wednesday and Thursday and until midnight on weekends, but used to stay open one or even two hours past closing.

Kiraku is a small restaurant, so it gets crowded during dinner service. The wait usually dies down after 10 p.m. on weekends and after 9 on week days. Food is solid and it's best to come with others. You'll find most of your izakaya classics and the portions, though filling, are small and reasonably priced enough that you'll get to sample a wide variety of them. (Personally, for two people, I'd go with a rice bowl, two fried plates, an appetizer, and a grilled plate.) And if you're interested in getting take out, you should know that they only offer some dishes to go like oyako-don, Kiraku rib, yaki udon, chicken karaage, and a few others.

Also, they have a specials menu. According to the waitress, it's supposed to change on a daily basis. I guess I'll soon find out. Anyway, here are some of the dishes I've tried:

FRIED
*Lotus Roots Chips ($4): Solid. Very crunchy.
*Cartilage ($7.5): Good if you're into fried cartilage.
*Chicken Karaage ($8.5): Very good. Crispy on outside, but moist and tender on inside.
*Rock Shrimp Tempura ($9): Best I've had. Crispy, warm, and creamy all at once. Much better than the pricier ones at Jin Sho in Palo Alto. Also, you get a very generous amount of shrimp. One of the plates I order most here.
*Corn Tempura ($7): A table favorite when I go with friends. Light, sweet, and crispy. You get four huge pieces.

APPETIZERS
*Shime Saba ($8): Seared mackerel sashimi. Cuts are small, but flavorful.
*Albacore Tataki ($10): Nice and fatty. Melts in your mouth.
*Salmon Sashimi ($11): Salmon sashimi was very good, but I tend to stick with the grilled and fried plates here.
*Duck Potstickers ($6): Good.
*Roasted Duck Kiraku Style ($13.5): Used to come with foie gras until the ban.

GRILLED
*Wrapped Salmon ($10.5): Salmon and mushroom wrapped in foil. Good.
*Spicy Hamachi Kama ($13): Flavorful, but a tad bit dry for my taste.
*Crispy Bone Marrow ($6): Quite small, but packed a lot of flavor. Scooped up half the marrow into my Rock Shrimp Ten-Don to give an extra kick to the rice. And when the marrow ran out, I mixed my rice in it to eek out every last drop of oily goodness.
*Black Pork Belly Skewer ($3): Nice and fatty, but could have had more crisp.

SPECIALS
*Pork Kakuni ($10): Simmered pork belly with soft-boiled egg. Fist-sized, pork portion was bigger than I expected and the broth/sauce was very nice. Egg was perfectly cooked.
*Sausages ($5.5): 5 nicely cooked pork sausages with mustard on the side. Snappy, yet juicy.

NOODLES/RICE
*Oyako-Don ($8.5): Simmered Chicken and Egg Over Rice. One of the better ones I've had. Chicken could be a a bit more tender, but the egg and mushrooms are beautifully cooked. Comes with a liberal serving of perfectly steamed rice.
*Ramen ($8.5): Fine, but this isn't a ramen house. Egg isn't soft-boiled.
*Yuzu Chicken Udon ($9.5): Kind of small; wish there were more noodles/chicken, but the broth was flavorful.
*Rock Shrimp Ten-Don ($10): Good. Like the oyako-don, but with shrimp. Shrimp are soggier than the ones you get into the Rock Shrimp Tempura appetizer, but are still tasty. Get this if instead of the oyako-don if I'm not also ordering the rock shrimp tempura.
*Yaki Udon ($10.5): Interesting, but not my cup of tea. It's sautéed noodles with pesto and cabbage. Accidentally ordered it and probably wouldn't again.",4.0
2017,"Now one of my favorite restaurants in the bay area. Love their food, atmosphere and ceramic dishes",5.0
2016,"This place is just insanely good. You pay for what you get though, so I'd recommend saving up a little extra cash in order to get the full experience. Incredibly tasty food. Really good Sake. Cool environment.

Kiraku has to be one of my top 3 favorite restaurants. Try it if you know what's good for ya!

Make a reservation if you're not prepared to wait for a while. Enjoy.",5.0
2013,"3.5 stars

My boyfriend and I had dinner here and had to wait over 30 minutes to get seats, even at 8pm. People sure take their time while eating here!

Corn Tempura ($7) - Although this is the most talked-about thing on Yelp and did indeed taste really good, I would not pay $7 to eat this again. It's literally just deep fried clumps of corn. Imagine the margins they are making on this - corn is so cheap! I think this would be more worth it if it were $4-5 max.

Duck ($14) - A little pricey but very good. It ends up coming to about $1 a piece, and the pieces were probably the length of your thumb (if you have average sized thumbs).

Omelette Salad ($9) - Funny story - we saw what a couple next to us had ordered and guessed by the description that it was an omelette salad. We couldn't have been more wrong. This salad came out looking exactly like a giant omelette and it is just filled with raw cabbage. This doesn't sound super appetizing but it was actually pretty good. However, I thought the sauce and flakes on top made the dish a little on the salty side for my taste. Portion-wise, it was one of the larger quantities for the price, so it was pretty filling.

Bone Marrow ($6) - The biggest rip off. My boyfriend was only able to scoop out about a tablespoon of marrow.

Squid ($10) - Very tasty and worth the price. You get a huge plate of squid that is dressed lightly in teriyaki sauce. It also comes with another creamy sauce on the side, but I actually thought the squid tasted better without it.

In conclusion, I don't regret trying Kiraku out, because the food certainly was pretty tasty, but I probably wouldn't come back again because nothing was worth returning for and the prices were a little steep for the quantities. The most worth-it item on the menu was probably the squid.",3.0
2015,"Itsa good joint.. The variety & creativity of dishes is good. Itsa small joint. Great servers, and a good variety of Izakaya dishes. Izakaya iza joint for drinking, and nibbling on small tasty snacks which has become a ""small plates"" major restaurant category for Japanese restaurants.  

At the table over the course of the evening we had a sampling of maybe 20 of Kiraku's offerings. ""tapas"" ranged  between GREAT --- Ok --- disappointing.

A few we had:  

Pickles: GREAT & interesting hand crafted
Sirloin: disappointing: on a stick, it was OK, 1 skinny stick, taste not great
Albacore ceviche: Great
Tofu - ""homemade"": Ok - came with a mini ""vegans unite"" banner
Salmon sashimi: Ok. Thin slices, the drinking man's raw fish
Corn tempura: GREAT & simple, not sumptin you see in Japan
Foie Gras:  Badly composed, tonkatsu like sauce & a thick diacon killed the (expensive) taste

I found that some dishes were over ""sauced""; on the other hand if you are ""sauced"" then they land in that desired taste zone.  Music was LOUD. Tooo loud. Causing adjacent table mates to shout at each other; at one point seemingly the cassette tape ended and there was a loud static blaring for a few minutes until the server across the room finally recognized our hand signal of distress and the LOUD musac track resumed. The music is NOT befitting the price of sitting at one of their tables.  While not subject to any techniques to ""Turn Tables"", I wondered if the volume level of the music was their not so subtle way of creating an annoyance that would prevent anyone from lingering.",3.0
2014,"This is more of a drinking place. So most dishes are small (sort of comparable to tapas). Which is awesome if you go with friends and want to share different things. We were there 3 people altogether, we ended up having probably 7-8 dishes there. They were all good.

Tips: Make a reservation. People line up even before they open for dinner.",5.0
2013,"My group of 3 showed up around 7pm on a Friday night, and we thankfully waited only about 10 minutes for a table.  We were expecting a long wait, so we were really pleased. I'm not sure whether this is typical, though.

To make a reservation here, you must agree to spend at least $30 per person on this meal. Ouch! This may be easier to achieve if you order alcohol, but we passed on the reservations because that is STEEP.

Here's what we ordered:
- Grilled beef tongue (5 stars): a big hit!
- Grilled whole squid (5 stars): another big hit!
- Hamachi kama (5 stars): a.k.a. yellowfin tuna collar (the neck area of the fish) - soft and tender.
- Special pork of the day (4 stars): tasty but a bit too salty.
- Corn tempura (3.5 stars): crunchy goodness.
- Pork ramen (3 stars): not bad.

Overall, tasty food - a bit pricey, but that's to be expected for the izakaya/Japanese ""tapas"" type restaurants in the area.  If you are a picky eater and don't like seafood or raw/semi-raw fish or beef, you may not get as much bang for your buck here!",4.0
2016,The wait was more than an hour but I wanted to wait after reading all the positive posts on Yelp. I love every dish I ordered! The food came out fast and all the servers were very helpful. Every portion is just enough for 3-4 people to share. The quality is top notch and all the ingredients used were well put together. I finished my dinner very happy and not feeling over ate. The restaurant is not big but it was efficiently run and manage. The experience was well worth the wait and my one night stay in Berkeley. I will definitely come back! You must try,5.0
2015,"""Kiraku!!"" That's exactly how my friend refers to this place - with exclamation marks to boot! And for good measure because this place rocks!

Let me start by saying that you should expect to wait to get a table. We got here for an early dinner at around 5:30pm to try to avoid the wait, but no such luck. We had to wait for about thirty minutes to get seats.

It's important to note that the portions here are small. The dishes are also expensive. So if you're on a budget, I suggest you stop by Tako Sushi or Joshu-ya for a roll or two before you head out here because you will not get full out of their tiny portions. However, you will be greatly satisfied by their quality of food. And the flavor - just deletable!

Personally, I haven't had a bad meal here. I've even enjoyed a couple of dishes here that I don't typically enjoy. For example, squid. Now, I really don't squid at all, but somehow this place makes squid taste like my favorite meal!

Must order: their sashimi. It's by the far the most fresh I've had in the Bay Area! It's generously sliced too.",5.0
2016,"I love this place! The hour wait is worth it... every time. The food is consistently good. I love the bone marrow, all the fish dish and some staples like the corn fritters and the fried fish cake. I may have eaten here over 8 times and I strive to try new things on every visit. Not once have I been disappointed. Absolutely amazing. Very happy this place exist to being authentic and well done Japanese food to the East Bay.",5.0
2015,"Do not go here! Made a reservation for 6 people, got here and was told that we had to leave in 1.5 hours. Which would have been fine if they had mentioned this when we made the reservation! We felt rushed and around the end of the 1.5 hours they were eager to push us out the door and reminded our table multiple times. Not only that. When we told them no one told us about the time limit,they were neither apologetic or surprised. They were more concerned about pushing their customers out the door.

Poor service. Poor communication. Mediocre food. Avoid this place.

There are so many choices for izakayas why waste your time here.

Maybe management has changed?  Been here before never going back.",1.0
2016,They put the sign in sheet outside. when they have seats they even not go out to see the list...we let people behind us in...you know the waiting time...It's made me so angry,1.0
2016,"Really enjoyed my meal here.  Lots of fun experimental (for non-native Japanese) foods and a lovely environment.  I like to eat all kinds of food and this place had a new first for me- jellyfish!  It was raw and I believe had a wasabi sauce, it was delicious!  I am definitely going to be back soon.",5.0
2013,"I was skeptical about izakaya before I came to Kiraku because I never understood how you could pay so much for small dishes that would take forever to fill you up. I brought my parents here during a visit, and I fell in love!

Starting with my favorite dish, the grilled squid was perfectly cooked so that there was a nice char on the outside but not overly rubbery on the inside. The sauce was extremely flavorful, and paired well with the flavored mayo on the side. The grilled mackerel was also grilled nicely so that the flakiness of the fish was still maintained. If you're looking for something more unique, try the taro balls. They have a similar flavoring to takoyaki, but you get the starchier texture of taro that I like.

In terms of the more substantial dishes, the buta kim was not a huge standout, but I do love kimchi and a good poached egg. The omelet salad had the same sauce on it, so the huge portion of cabbage helped alleviate the slight saltiness. One of my favorites was the chazuke, which is essentially rice in a dashi broth. It sounds simple, but the flavors were homey and the salmon on top was a nice touch as well.

The assorted sashimi platter definitely needs its own paragraph. The special that day included amberjack, snapper, and salmon. Each fish had its unique flavor and buttery texture, but overall the quality was the best that I've had in the Berkeley area.

As a whole, the meal will end up being relatively pricey but trust me when I say that it's well worth it. Kiraku is the perfect place for the izakaya experience, and all of the food lives up to the hype!",5.0
2013,"I was taken to this place by people who are essentially Japanese food nazis, so no doubt this raises the expectations.  The food here was great..but I only have one vice which really has nothing to do with the restaurant.  NOT cool when your back is to the door and a homeless person enters the restaurant from behind you and confronts your for money.  Seriously need more people watching the door or something.

Other than that the food was good.  The corn tempura surprisingly works (haven't seen that before).  Also really liked the ceviche.  I was really looking forward to the bone marrow, after all it is ""god's butter"" but really couldn't taste much of it beyond the burnt garlic.",4.0
2016,"love that this place reminds me of the tiny izakayas in japan! they offer a wide selection of food and drinks, from grilled to fried to raw. the sashimi platter we ordered was superb. all the fishes were extremely fresh! also ordered the grilled calamari and yellowtail collar bone, both were a hit! finished the meal off with some green tea ice cream and coconut green tea mochi. the combination was one i'd never tried before and after a bite wondered why the secret was kept from me this whole time. simply divine!
TIP: arrive early else suffer the wait!",5.0
2017,"Really good Japanese food. No sushi, but variety of fresh sashimi and various appetizers to be shared among a group. Great service. A bit small space and sometimes crowded.",5.0
2015,"Pricey but you get what you pay for.
recherché in all realms
The tastiness of the food lays within its subtlety.
Chef/owner runs kitchen with intent and consistency.",5.0
2017,"I LOVE this place. They serve absolutely spectacular food with no bells and whistles. From the sake flights, to the fresh & delicious fish, to the unique & tasty small plates, to the great service, this place gets two thumbs up from me. I've also been about six times and it has been consistently great. It's small, so make sure you get a reservation or come at an off time!",5.0
2016,"Service was very good and the food was okay but nothing impressive. Moreover, I feel that for an izakaya, the robata menu could be extended.

This place is really popular. So arrive early if you do not want to wait long for a seat.",3.0
2017,The food is good there and the prices are reasonable. Only problem is that there are too many car break-ins in the area. So we're going to avoid this area in the future.,5.0
2015,"I can see why this place would be rated as highly as it is... but it just wasn't for me. It's a very small, claustrophobic space with a WHOLE lot of tables jammed in tightly against one another, as one would expect when there's a line out the door. But when you're 6'6, as I am, you feel like a parent visiting a kindergarten classroom, and it's way stuffy, the air gets stale, and it's uncomfortable after a while. Especially once it gets full.

The food was described by my friend, who's far more fluent than I, as ""Japanese bar room food"" and I can see that being a good description. It's the type of food that makes you want to drink... so... spicy and/or salty, across the board. Overwhelming to my palate, to be truthful, and by the end of the first dried-fish dish (fish jerky) I was feeling thirsty and a little queasy. More saltiness, more spice, more kimchi, more fish flavors. Again, I think it's you're Japanese or a legit Japanese cuisine purist, this could be your game. For me... it was just my mouth screaming FISH! SPICE! SALT! and I found myself ""over it"" ten minutes in. To be clear, I eat Asian food about 10 times per week, the legit stuff, in San Francisco. I'm no midwestern White Castle defaulter. Asian cuisine is generally my favorite. I just started feeling like I was on Castaway, eating nothing but fish and talking to nobody but volleyballs.

But as least I didn't eat cod semen like my friend (gag). They call it kilt. It's considered a delicacy. Or so I'm told.

Is there a White Castle somewhere around this piece? I gotta go...",3.0
2017,"Food is very good, it's not pricey and you get quite a large portion. Server was very attentive and sweet will be going back soon.",4.0
2016,"I like this place. Was highly recommended by my friend so I decided to give it a try. Especially you have to order the appetizer sampler (great pairing with sake). You can create your own upon the selection. Corn tempura was so good. They do have a small chef special menu attached with the normal menu. it is good to try a few from it. price was a bit higher, we pay 90 per person. Maybe we ordered too much chef special.",4.0
2014,"Quality of the food is 5 stars. Excellent taste. Since they cook them in a very small portion everything taste really good. I would say above average.

Jumbo squid is a must order. I have been to many places and also lived in Korea for a year where I had a lot of those grilled squid. This one by far is the best one I ever had. Very well cooked. Tender and chewy.

I had the grilled beef tongue which I'll give a 4 star maybe I should try the other one next time. Just average taste not very special. Had better ones at other places.

They have daily Menu so depending on your luck you may have different food choices. I wanted to try the bone marrow but it wasn't available that day.

The mountain yam and roe was really delicious. Had the sake sampler which I really liked. Paired with the sashimi and fresh octopus really well.

Minus one star for the wait time for the food.  Take a long time for each dish to come out.
The place is really small and the wait was long but is okay as long as the food is good.

Overall don't go if you are super hungry because you will have to wait a long time. Is on the expensive side so if you want to try their good selection and be full will cost you about $30 per person I would say. If you are looking for sushi rolls then this is not the place for you.",4.0
2013,"If you're looking for interesting Japanese - Izakaya style - in Berkeley and trying to decide between Kiraku and Ippuku, go to Ippuku. I'd been to Ippuku and loved it, but chose Kiraku for dinner recently hoping to strike gold twice. Kiraku, sadly, was a let down for me.

Our server was self-admittedly spacey and continued to prove this throughout the meal with forgotten dishes, dropped glasses and a seriously long wait for the bill despite repeated requests.

When we both ordered the yuzu chicken udon (it was a cold, rainy night) our server told us the chef doesn't like this (people ordering the same dish at the same table) but ended up letting us do it anyway. Uhhhhhhh....?

I found the soup rather bland and the chicken extremely fatty. I love Japanese soups but this one just didn't deliver.

The famed corn tempura was yummy as tempura typically is, but I'd likely not want more than a piece and you get four or five per order.

The standout at Kiraku for me was the homemade grapefruit yogurt ice cream. It's the only thing I sampled here worthy of a repeat visit. But I doubt I'll be making one.",2.0
2013,"Went to Kiraku for the first time last week.  I've always felt that Izakaya, or Japanese food in general has always been lacking in the Bay Area, and the East Bay is no exception.  I was delighted to find that there are options that exist, and Kiraku is one of them in Berkeley.  I can't believe that this place was not to far from where I went to undergrad at Cal.

We had several ""small plates"", the Agedashi tofu was delightful, and quite perfect.  The Hawaiian Kampachi was quite delicious and buttery, just the way sashimi should be.  Corn tempura was an interesting dish, never quite had corn in this fashion, fried in a tempura batter, but quite tasty.  The grilled pork belly was quite delicious as to be expected since it is porky goodniness!  Also, the Hazuke with Salmon was tasty as well with rice in a nice broth topped with the salmon.
Kiraku is quite small and there can be a wait on the weekends, but it was a worthwhile trek to come out and enjoy this wonderful gem here for Izakaya!",4.0
2016,"Review: I went to Kiraku Saturday and overall it was good. Just a tip, you should call in and make a reservation. They require you to spend $30/person if you make a reservation but that not that hard to do with drink and their dishes are small so you kind of do need to order a lot to get full. Without a reservation it seemed like people were waiting for about an hour. It's a tiny place, probably only 30 people max can fit. Anyways on to the food. I got the lotus chips and the corn tempura for starters. The corn tempura is a must. Sooooo good. The lotus chips are good too. We also got the yuzu which is basically tofu with sea urchin on top. It was really good, but small. They are literally on two spoons. The grilled fish we ordered was not very good though. It was kinda salty. After eating those dishes we were still pretty hungry so we got the jumbo squid and rock shrimp ten don. Both were really good. So in summary the only dish that wasn't good was the grilled fish that was the special for the day.  Other than that the food was quite good.",5.0
2016,"One of my new favorite restaurants in the East Bay!  Below is a list of everything we tried, ranked from favorite to least favorite:

1.  Beef tongue skewer  - AMAZING.  I actually liked this more than the pork belly skewer, and I LOVE pork belly and normally don't like beef tongue.  That is just how truly amazing this was.
2.  Pork belly skewer - Also amazing.  I will be ordering this every time I come back.
3.  Grilled rice ball with homemade spicy miso  - Surprisingly really good.  I didn't expect much when one of my friends ordered two for the table, but I'd definitely order this again.
4.  Bluefin tuna cheek - Also fantastic.  Some of my friends said this was their favorite dish of everything we ordered.
5.  Sun dried sand fish - Really interesting.  It has a chewy texture and a great flavor, and comes with a really good dipping sauce.  
6.  Deep friend stingray fin - Also really interesting.  However, I wouldn't order it again unless I was bringing new people to the restaurant who had never tried stingray before.
7.  Snow crab and broccolini - Pretty good, but it's mixed with some kind of wasabi sauce, and I absolutely hate wasabi.  However, if you like wasabi and love broccolini, this is for you.
8.  Corn tempura - I normally hate corn, but this was pretty good and some of my friends loved it.
9.  Unagi liver - I hated this, but some of my friends liked it.
10.  Intestine skewer - I hated this so much that I had to spit it out.  However, some of my friends loved it so much they ordered another skewer, and I think I maybe just don't like intestine.  So if you actually do like intestine, this might be for you.",5.0
2013,"Solid four stars.

It was my first time here last saturday. It was not planned so we didn't make reservation. When we got there around 7-ish, there were already a few people waiting ahead of us. We waited for almost half an hour before we got seated, so make sure you make reservation if you plan to eat here.

Food was very good here.Two of us ordered a little too much but then we got to try out different things.
1. Corn tempura - this is a must! It was lightly fried and combining it with the green tea salt was definitely to die for!
2. Roasted duck kiraku style - it was tender and juicy, pretty good.
3. grill beef tongue - it was good, but i don't think it's worth it.
4. grill whole squid - one of the best that i've had. very tender and jiucy, love it!
5. homemade tofu - it was good, silky soft, but i had better.
6. grill black pork belly - this is very yummy! another ""must order"" item.
7. grill rice ball - it was alright, a bit salty. i had much better origini before.
8. roasted tea blanc-manger - this was actually tea panna cotta with a fancy name. It was delicious! I can't stop eating even thou i was super full by that time!

Price was definitely on the high side. If it's a little cheaper it would totally score my 5 stars! But it's worth to try~",4.0
2012,"Our first izakaya restaurant in NorCal!  

Drinks are a little pricier than usual, but the location is absolutely perfect - walking distance from UC Berkeley campus and apartments. No need to find a designated driver if you can drunkenly stumble back home :D.

Now onto the food!! We weren't hungry, so we ordered light dishes: albacore yuzu ceviche, salmon sashimi, and kanpachi sashimi.

Albacore yuzu ceviche: yelp.com/user_local_phot…
Mmmmm I love me some yuzu!

Salmon sashimi: yelp.com/user_local_phot…
WOW.. We were so surprised at how deliciously fresh this was. I think they put a bit of salt on the slices of fish? Add a little squeeze of lemon and you have yourself an addicting snack!

Kanpachi sashimi: yelp.com/user_local_phot…
Look at those beautiful bright colors.. Fresh fresh fresh.

We would've eaten more, but we only had room in our stomachs for a few dishes and some drinks. Total bill for these three dishes + 1 small asahi, 1 shot of sake, and a carafe of sake = $70.

Yelpers, thank you for leading me to this izakaya restaurant!",4.0
2014,"Kiraku is definitely Instagram worthy. But if I were to write home about it, I better leave out the price tag 'cus I'll get my a** beat.

The dollar amount sign should really be $$$, it's a little pricey for the amount of food you order, and you will need a lot of food here to fill you. It is an izakaya, but dishes on average is ~$10/petri dish. Very easy to rack up a huge bill. I left slightly hungry that night and the bill for 2 was a little more than $100.

The huge pricetag would be fine if the all the food was spectacular. Don't get me wrong, it's great. It's just not... spectacular.

SAMPLED:

Squid Skewers (?)
Beef Intestines Skewers (?)
Deep Fried Chicken Cartilage ($7.5)
Corn Tempura with Green Tea Salt ($8)
Grilled Beef Tongue ($10.5)
Mini Kaisen Donburi ($13)
Beef Tongue with Truffle Oil ($13)

The Mini Kaisen Donburi and the Beef Tongue with truffle oil is AMAZING. Like all the other dishes though, there were maybe 4 bites and the dish is gone. So very little delicious food. There are definitely some highlights, but I barely got to wet my beak with the amount of food here. Next time I'll definitely be a little more selective on the dishes I try.",4.0
2016,"i'm new to the bay area and have been on the hunt for delicious japanese restaurants and ramen shops. kiraku doesn't disappoint! aside for the long wait time, it's expected for legitimate places like this! surprisingly, each order came out in a steady flow... in fact, my husband noticed our orders came out in the order we placed them. i'm not sure if it was coincidence or if that is how they work. make sure to try the corn tempura (AMAZING), giant squid, beef tataki, and ramen! they also have a nice selection of sake as well and offer 3 different sake samplers to try! definitely looking forward to going back!",5.0
2014,"A tiny and somewhat obscure izakaya in Berkeley with amazing dishes and drinks. For those of you who don't know, an izakaya is a Japanese establishment that serves small plates to go with drinks. So no, you won't find your regular sushi rolls or ramen bowls here.

Here's some of my favorite small dishes:
- Corn Tempura: Literally just fried corn with some powdered green tea salt, yet this makes you wonder why you've never eaten corn like this before.
- Pesto Udon: Yes, you read that right. It's surprising and delicious and will inspire you to go home and make it.
- Sashimi Salad: For the college student who doesn't want to cough up the money for the actual sashimi plate. But actually, this is a nice way to sample a few different cuts of fish.
- Chicken Karaage: Just fried chicken, but it comes with a really amazing sauce to dip with.
- Kiraku Rib: Tender, juicy, delicious spare rib.

Come during an off-hour because this place is tiny and fills up fast. There's a $12 minimum per person but if you make a reservation they raise the minimum to $30. Fantastic place to enjoy drinks and small dishes with friends.",5.0
2016,"I went there tonight.  My bf and I ordered

1) Grilled whole squid:  It was good.  The mayo it comes with tasted really good with the squid.  Without the mayo, the squid didn't taste quite as good.  As much I enjoyed it, I wont be ordering it again.  It was good but not great.

2) Beef Croquette: Best I've ever had. There's not actually any beef meat in it.  The potato was nicely mashed inside and you could taste the beef flavor.  I think broth was mixed with the potato.  It was delicious.  Other croquettes i've has at other places put cheap frozen veggies and sometimes ground beef inside and the potato is kinda flavorless.  Kiraku's croquettes are bursting with flavor.

3) Beef tongue skewers:  I loved loved loved these.  Cooked too perfection and bursting with flavor.

4) Corn Tempura:  Delicious.  The dish itself smells sweet.  The corn was very juicy and crunchy.  One of my fav dishes of the night.

5) Blue find cheek:  My least favorite dish.  It honestly tasted like just a regular fish dish you could get anywhere.  I think i'm just not a fan of the flavor of the dish.

I plan to come back here.  I want to try their udon and eat more of the beef tongue, corn tempura and croquettes.  No parking lot but if you are willing to walk a few long blocks, there is parking.  Most people who complain about parking are those who are too lazy to walk a few extra blocks.  Good service and the food came quickly.  Make a reservation or get there early to put your name on the table list at the front of the restaurant.",4.0
